Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,The Envy - Garage,58-84 Norfolk St,,Newark,NJ,07103,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,4,,,EVOKE,https://evokesystems.com,GPS,40.7467898,-74.1823435,2025-09-12,357066,2025-09-12 21:22:13 UTC,P,,,2024-05-30,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,6 Sicard St - Garage 1st Floor,6 Sicard St,,New Brunswick,NJ,08901,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,4,,,EVOKE,https://evokesystems.com,GPS,40.500837,-74.452425,2025-09-12,357072,2025-09-12 21:22:13 UTC,P,,,2023-08-30,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,61 S Paramus - Parking Lot,61 S Paramus Rd,,Paramus,NJ,07652,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,4,,,EVOKE,https://evokesystems.com,GPS,40.922245,-74.086812,2025-09-12,357077,2025-09-12 21:22:13 UTC,P,,,2023-08-16,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$2.50 per session; $0.35 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Mahwah Business Park,65 Ramapo Valley Rd,,Mahwah,NJ,07430,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,18,,,EVOKE,https://evokesystems.com,GPS,41.1027805,-74.1506957,2025-09-12,357083,2025-09-12 21:22:13 UTC,P,,,2024-08-19,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,670 North Beers Street - ASG HQ,670 N Beers St,,Holmdel,NJ,07733,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,2,,,EVOKE,https://evokesystems.com,GPS,40.4090329,-74.1967216,2025-09-12,357087,2025-09-12 21:22:13 UTC,P,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$0.35 per kWh; $0.50 per hour idle fee,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,ICONIQ 777 McCarter - Iconiq Garage 2nd Floor,777 McCarter Hwy,,Newark,NJ,07102,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,8,,,EVOKE,https://evokesystems.com,GPS,40.733906,-74.166803,2025-09-12,357098,2025-09-12 21:22:13 UTC,P,,,2023-07-20,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$2 initiation fee; $0.24 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Chilton - Doctors Lot,97 West Pkwy,,Pequannock Township,NJ,07444,,813-492-5220,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY D M V,,,,,4,,,EVOKE,https://evokesystems.com,GPS,40.9584113,-74.3093863,2025-09-12,357122,2025-09-12 21:22:13 UTC,P,,,2024-06-14,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,$0.75 per session; $0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Anserve Inc.,1250 New Jersey 23,,Butler,NJ,07405,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,40.9914781847032,-74.34145418996883,2025-12-10,357284,2025-12-10 00:53:00 UTC,,,,2024-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LEXUS OF AC SERVICE SUPER C,3163 Atlantic 651,,Egg Harbor Township,NJ,08234,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.388198,-74.567826,2025-12-10,357319,2025-12-10 02:54:51 UTC,,,,2024-10-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CFA PARSIPPANY STATION 2,1180 US-46,,Parsippany-Troy Hills,NJ,07054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.863456,-74.388491,2025-12-10,357323,2025-12-10 03:04:27 UTC,,,,2024-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CFA PARSIPPANY STATION 1,1180 US-46,,Parsippany-Troy Hills,NJ,07054,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.863471,-74.388574,2025-12-10,357324,2025-12-10 03:04:27 UTC,,,,2024-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WEXFORD CSN-01697120,100 DORCHESTER DR,,Lumberton,NJ,08048,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.976431,-74.763047,2025-12-10,357465,2025-12-10 03:09:55 UTC,,,,2024-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WEXFORD CSN-01697121,100 DORCHESTER DR,,Lumberton,NJ,08048,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.976325,-74.763026,2025-12-10,357466,2025-12-10 03:09:55 UTC,,,,2024-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L701 CP6 - STATION 1,1504 U.S. 1,,North Brunswick Township,NJ,08902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455875,-74.478138,2025-12-10,357480,2025-12-10 03:16:46 UTC,,,,2024-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NBPA ADMIN LEVEL 2,4225 Bergen Turnpike,,North Bergen,NJ,07047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.78185,-74.033657,2025-12-10,357508,2025-12-10 03:17:58 UTC,,,,2024-10-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UAL EMPLOYEE 737 LOT STN 2,1 International Way,UAL EMPLOYEE LOT - RESTRICTED ACCESS - EMPLOYEES ONLY,Newark,NJ,07114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.70439,-74.185667,2025-12-10,357563,2025-12-10 01:11:49 UTC,,,,2024-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UAL EMPLOYEE 737 LOT STN 3,1 International Way,UAL EMPLOYEE LOT - RESTRICTED ACCESS - EMPLOYEES ONLY,Newark,NJ,07114,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.704349,-74.185698,2025-12-10,357564,2025-12-10 01:32:01 UTC,,,,2024-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L701 CP6 - STATION 2,1504 U.S. 1,,North Brunswick Township,NJ,08902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455886,-74.478105,2025-12-10,357569,2025-12-10 03:16:46 UTC,,,,2024-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L701 CP6 - STATION 3,1504 U.S. 1,,North Brunswick Township,NJ,08902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455882,-74.478068,2025-12-10,357570,2025-12-10 03:16:47 UTC,,,,2024-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L701 CP6 - STATION 4,1504 U.S. 1,,North Brunswick Township,NJ,08902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455892,-74.47803,2025-12-10,357571,2025-12-10 03:16:47 UTC,,,,2024-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,L701 CP6 - STATION 5,1504 U.S. 1,,North Brunswick Township,NJ,08902,,888-758-4389,E,,Public,Mon: 8:00am-8:00pm; Tue: 8:00am-8:00pm; Wed: 8:00am-8:00pm; Thu: 8:00am-8:00pm; Fri: 8:00am-8:00pm; Sat: 8:00am-7:00pm,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.455905,-74.477997,2025-12-10,357572,2025-12-10 03:16:47 UTC,,,,2024-10-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,30 Court Street,30 Court Street,,Morristown,NJ,7960,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.7965779,-74.484466,2025-12-10,357691,2025-12-10 00:49:09 UTC,,,,2019-12-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Palmyra Cove Nature Park - Series,1335 New Jersey 73,,Palmyra,NJ,08065,,888-998-2546,E,,Public,Mon: 8:00am-4:00pm; Tue: 8:00am-4:00pm; Wed: 8:00am-4:00pm; Thu: 8:00am-4:00pm; Fri: 8:00am-4:00pm; Sat: 8:00am-4:00pm; Sun: 8:00am-4:00pm,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.00808673043012,-75.04146131495673,2025-12-10,357737,2025-12-10 00:30:50 UTC,,,,2024-10-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MERCERCOUNTYNJ ADMIN DC 1,640 S Broad St,,Trenton,NJ,08611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.20931,-74.754375,2025-12-10,357744,2025-12-10 03:02:37 UTC,,,,2024-10-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MERCERCOUNTYNJ ADMIN DC2,640 S Broad St,,Trenton,NJ,08611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.209236,-74.754347,2025-12-10,357745,2025-12-10 03:02:37 UTC,,,,2024-10-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MERCERCOUNTYNJ ARENA DC1,80 Hamilton Avenue,,Trenton,NJ,08611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.213685,-74.756737,2025-12-10,357749,2025-12-10 03:11:33 UTC,,,,2024-10-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MERCERCOUNTYNJ ARENA DC2,80 Hamilton Avenue,,Trenton,NJ,08611,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,40.213614,-74.756721,2025-12-10,357750,2025-12-10 03:11:33 UTC,,,,2024-10-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COMMUNITY CNTR COMMUNITY CTR 1,100 Mount Laurel Road,Side door,Mount Laurel Township,NJ,08054,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.959004,-74.925345,2025-12-10,357755,2025-12-10 03:13:45 UTC,,,,2024-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Advanced Auto Parts,1515 Rt 23S,,Butler,NJ,07405,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://www.flo.com,GPS,41.004017,-74.358172,2025-12-10,357813,2025-12-10 04:57:32 UTC,,,,2024-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Gentilini Chevrolet,500 John S Penn Boulevard,,Woodbine,NJ,08270,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,39.224273,-74.787483,2025-12-10,357828,2025-12-10 00:29:06 UTC,,,,2024-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Burlington County Bridge - DCFC,1208 Market Street,,Palmyra,NJ,08065,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,40.00566,-75.03655,2025-12-10,357916,2025-12-10 00:50:12 UTC,,,,2024-10-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CISEV MARLBORO CLUB,93 Tennent Rd The Place,,Marlboro,NJ,07751,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.376672,-74.254202,2025-12-10,357935,2025-12-10 03:18:12 UTC,,,,2024-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Holman Ford of Maple Shade,571 NJ-38,,Maple Shade,NJ,08052,,888-357-1009,E,,Public,Mon: 8:00am-7:00pm; Tue: 8:00am-7:00pm; Wed: 8:00am-7:00pm; Thu: 8:00am-7:00pm; Fri: 8:00am-7:00pm; Sat: 8:00am-5:00pm,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,2,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,39.943652,-74.975807,2025-12-10,358291,2025-12-10 06:51:06 UTC,,,,2024-03-01,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Renault Winery & Resort - Tesla Destination,72 S Bremen Ave,,Egg Harbor City,NJ,08215,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.518538,-74.636831,2024-07-01,358585,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Embassy Suites by Hilton Berkeley Heights - Tesla Destination,250 Connell Dr,,Berkeley Heights,NJ,07922,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.66293,-74.417432,2024-07-01,358800,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Naavi Realty - Tesla Destination,1134 NJ-73,,Mt. Laurel Township,NJ,08054,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,39.925405,-74.952874,2024-07-01,358966,2025-06-09 19:21:51 UTC,P,,,2024-07-01,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Bell Works - Tesla Destination,101 Crawfords Corner Rd,,Holmdel,NJ,07733,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.364179,-74.166064,2024-07-01,359199,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,West Orange Dog Park - Tesla Destination,4000 Executive Dr,,West Orange,NJ,07052,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.795394,-74.258007,2024-07-01,359294,2025-05-06 21:10:23 UTC,P,,,,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,25 Mountainview - Tesla Destination,25 Mountainview Blvd,,Bernards,NJ,07920,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.644394,-74.577359,2024-07-01,359726,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Littleman Parking 2 12th Street - Tesla Destination,2 12th St,,Hoboken,NJ,07030,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,40.750728,-74.024441,2024-07-01,359784,2025-02-12 00:16:32 UTC,P,,,2024-07-01,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Kingsbridge Road, Fairfield",8 Kingsbridge Rd,,Fairfield,NJ,07004,,1-800-636-0986,E,,Public,,,,,,,12,,,CHARGELAB,https://chargelab.co,GPS,40.87978656,-74.26933696,2025-07-21,359990,2025-07-21 04:27:47 UTC,,,,2024-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Somerville - The Edge at Main,125 Davenport St,,Somerville,NJ,08876,,1-800-636-0986,E,,Public,,,,,,,8,,,CHARGELAB,https://chargelab.co,GPS,40.57415593,-74.61473636,2025-07-21,360222,2025-07-21 04:28:42 UTC,,,,2024-10-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Crosspointe Plaza,Behind Building-285 NJ-18 South,,East Brunswick,NJ,08816,,1-800-636-0986,T,2025-04-05,TEMPORARILY UNAVAILABLE (Public),,,,,,,2,,,CHARGELAB,https://chargelab.co,GPS,40.4581279,-74.40222185,2025-07-21,360223,2025-07-21 04:28:42 UTC,,,,2024-10-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Monroe Park,625 Spotswood Englishtown Rd,,Monroe Twp,NJ,08831,,1-800-636-0986,T,2025-04-22,TEMPORARILY UNAVAILABLE (Public),,,,,,,4,,,CHARGELAB,https://chargelab.co,GPS,40.3299287,-74.37560323,2025-07-21,360224,2025-07-21 04:28:42 UTC,,,,2024-10-17,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,1 Bergen County Plaza,1 Bergen County Plz,,Hackensack,NJ,07601,,1-800-636-0986,E,,Public,,,,,,,8,,,CHARGELAB,https://chargelab.co,GPS,40.8765203,-74.04213876,2025-07-21,360361,2025-07-21 04:28:43 UTC,,,,2024-10-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,Garden Homes - North Brunswick,2300 US Route 1,,North Brunswick,NJ,08902,,855-885-9571,P,2024-10-22,PLANNED - not yet accessible (Public),24 hours daily,,,,,,10,,,OpConnect,https://opconnect-ev.com,GPS,40.4395581,-74.499818,2025-12-10,360486,2025-12-10 04:30:20 UTC,,,,2024-10-22,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RUSSO PH 2 STATION 1,150 River Street,,Hackensack,NJ,07601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.881128,-74.038432,2025-12-10,360563,2025-12-10 03:06:22 UTC,,,,2024-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RUSSO PH 2 STATION 2,150 River Street,Garage ground level,Hackensack,NJ,07601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.881382,-74.038425,2025-12-10,360564,2025-12-10 03:06:22 UTC,,,,2024-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RUSSO PH 2 STATION 3,150 River St,Garage ground level,Hackensack,NJ,07601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.881829,-74.039694,2025-12-10,360574,2025-12-10 03:17:42 UTC,,,,2024-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RUSSO PH 2 STATION 4,150 River St,Garage ground level,Hackensack,NJ,07601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.88188,-74.039909,2025-12-10,360575,2025-12-10 03:17:42 UTC,,,,2024-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,RHYTHM HOA STATION 1,204 7th Avenue,,Asbury Park,NJ,07712,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.226861,-74.000111,2025-12-10,360654,2025-12-10 03:19:29 UTC,,,,2024-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Heritage Arms Condominium Association,364 E Ridgewood Ave,,Ridgewood,NJ,07450,,1-800-636-0986,E,,Public,,,,,,,4,,,CHARGELAB,https://chargelab.co,GPS,40.97776354,-74.1117754,2025-07-21,360690,2025-07-21 04:28:43 UTC,,,,2024-10-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,
ELEC,DUNKIN PARAMUS BMD PARAMUS LLC,137 South Dr,Dunkin Donuts,Paramus,NJ,07652,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.911013,-74.071041,2025-12-10,360821,2025-12-10 03:19:31 UTC,,,,2024-10-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Joe Heidt Motors,515 New Jersey 17,,Ramsey,NJ,07446,,888-998-2546,E,,Public,24 hours daily,,,,,,,1,,Blink Network,https://blinkcharging.com,GPS,41.05634252126078,-74.12156440360408,2025-12-10,360885,2025-12-10 00:06:20 UTC,,,,2024-10-19,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Audi - Jack Daniels Motors,180 Rte 4 Paramus,,Paramus,NJ,07652,,888-998-2546,E,,Public,24 hours daily,,,,,,,6,,Blink Network,https://blinkcharging.com,GPS,40.92444985189313,-74.0875761426217,2025-12-10,360984,2025-12-10 00:17:23 UTC,,,,2024-10-29,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Garden Homes - Lofts at Princeton,100 Lofts Drive,,Princeton,NJ,08540,,855-885-9571,P,2024-10-31,PLANNED - not yet accessible (Public),24 hours daily,,,,,,16,,,OpConnect,https://opconnect-ev.com,GPS,40.3572976,-74.6672226,2025-12-10,361100,2025-12-10 04:30:20 UTC,,,,2024-10-31,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SENIOR SENIOR CTR 1,12 Halsey Reed Road,,Monroe Township,NJ,08831,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.287904,-74.474953,2025-12-10,361170,2025-12-10 03:19:48 UTC,,,,2024-11-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,1413 NJ-36,,Hazlet,NJ,07730,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,40.429336,-74.190172,2024-11-06,361246,2025-05-06 21:07:47 UTC,P,,,2024-10-25,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.41 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wawa - Tesla Supercharger,2290 Clement Ave,,Pennsauken Township,NJ,08110,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.963768,-75.050528,2024-11-06,361248,2025-05-06 21:07:47 UTC,P,,,2024-10-25,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.41 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Nielsen Ford - DCFC,375 Route 23,,Sussex,NJ,7461,,888-998-2546,E,,Public,24 hours daily,,,,,,,4,,Blink Network,https://blinkcharging.com,GPS,41.199001051362245,-74.5936686044526,2025-12-10,361270,2025-12-10 00:15:20 UTC,,,,2024-09-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
